Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_112812_1469	Central metabolism	Red	circle	Saccharopolyspora rectivirgula DSM 43747 AYJW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104629_1848	Central metabolism	Red	circle	Saccharopolyspora rectivirgula JNVU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_111166_3142	expansion	Gray	circle	Actinopolyspora erythraea JPMV01	Glutathione_synthase_Ribosomal_protein_S6_modification_enzyme__glutaminyl_transferase_	2
6666666_104454_247	Central metabolism	Red	circle	Amycolatopsis halophila YIM 93223 AZAK01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104727_2585	Central metabolism	Red	circle	Thermocrispum municipale DSM 44069 ATYT01	Exonuclease_SbcD	1
6666666_104701_3710	Central metabolism	Red	circle	Thermocrispum agreste DSM 44070 ATYX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104471_4105	Central metabolism	Red	circle	Amycolatopsis sp. ATCC 39116 AFWY03	4_nitrophenylphosphatase__EC_3.1.3.41_	2
6666666_147097_5332	Central metabolism	Red	circle	Amycolatopsis methanolica 239 NZ_CP009110.1	bll2198_hypothetical_protein	2
6666666_104511_1007	Central metabolism	Red	circle	Amycolatopsis thermoflava N1165 AXBH01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
749927_13_2342	Central metabolism	Red	circle	Amycolatopsis mediterranei U32 NC_014318.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112807_568	Central metabolism	Red	circle	Amycolatopsis vancoresmycina DSM 44592 AOUO01	hypothetical_protein	1
6666666_104440_4867	Central metabolism	Red	circle	Amycolatopsis vancoresmycina JNYY01	Maltose_maltodextrin_ABC_transporter_permease_protein_MalF	1
6666666_104442_3970	Central metabolism	Red	circle	Amycolatopsis rifamycinica JMQI01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_146837_2234	Central metabolism	Red	circle	Amycolatopsis japonica strain MG417-CF17 NZ_CP008953.1	putative_extracellular_solute_binding_protein	1
6666666_112803_6101	Central metabolism	Red	circle	Amycolatopsis azurea DSM 43854 ANMG01	amino_acid_permease_associated_region	1
1156913_7_5700	Central metabolism	Red	circle	Amycolatopsis orientalis HCCB10007 NC_021252.1	membrane_protein_putative	1
6666666_104540_5708	Central metabolism	Red	circle	Amycolatopsis decaplanina DSM 44594 AOHO01	hypothetical_protein	1
6666666_104475_8103	Central metabolism	Red	circle	Amycolatopsis alba DSM 44262 ARAF01	Drug_resistance_transporter_EmrB_QacA_subfamily	1
6666666_104468_1461	Central metabolism	Red	circle	Amycolatopsis sp. MJM2582 JPLW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104510_2047	Central metabolism	Red	circle	Amycolatopsis lurida NRRL 2430 JFBM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104506_2482	Central metabolism	Red	circle	Amycolatopsis balhimycina FH 1894 ARBH01	FIG01122483_hypothetical_protein	1
6666666_104541_3266	Central metabolism	Red	circle	Amycolatopsis jejuensis JNYZ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104527_5276	Central metabolism	Red	circle	Amycolatopsis benzoatilytica AK 16_65 ARPK01	Protein_PII_uridylyltransferase__EC_2.7.7.59_	1
6666666_112828_6903	Central metabolism	Red	circle	Streptomyces sp. AA4 ACEV01	ATP_dependent_helicase_hrpA	1
6666666_104537_5752	Central metabolism	Red	circle	Amycolatopsis nigrescens CSC17Ta-90 ARVW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104476_776	Central metabolism	Red	circle	Saccharomonospora sp. CNQ490 AZUM01	N_acetyl_gamma_glutamyl_phosphate_reductase__EC_1.2.1.38_	1
6666666_104473_3633	Central metabolism	Red	circle	Saccharomonospora viridis JRZE01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147170_2860	Central metabolism	Red	circle	Saccharomonospora viridis DSM 43017 NC_013159.1	Ribulosamine_erythrulosamine_3_kinase_potentially_involved_in_protein_deglycation	1
6666666_147079_3508	Central metabolism	Red	circle	Saccharomonospora glauca K62 NZ_CM001484.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112802_3670	Central metabolism	Red	circle	Prauserella rugosa JOIJ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104536_3597	Central metabolism	Red	circle	Saccharomonospora xinjiangensis XJ-54 AICV01	Sodium_calcium_antiporter	1
6666666_147160_3840	Central metabolism	Red	circle	Saccharomonospora marina XMU15 NZ_CM001439.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104445_3848	Central metabolism	Red	circle	Amycolatopsis taiwanensis DSM 45107 JAFB01	hypothetical_protein	1
6666666_146841_1140	Central metabolism	Red	circle	Saccharomonospora azurea NA-128 NZ_CM001466.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147108_3700	Central metabolism	Red	circle	Saccharomonospora cyanea NA-134 NZ_CM001440.1	3_oxoacyl_acyl_carrier_protein_reductase__EC_1.1.1.100_	1
6666666_112808_45	Central metabolism	Red	circle	Saccharomonospora saliphila YIM 90502 AICY01	hypothetical_protein	1
6666666_104462_810	Central metabolism	Red	circle	Saccharomonospora halophila 8 AICX01	Arginase__EC_3.5.3.1_	1
6666666_111168_3020	Central metabolism	Red	circle	Actinopolyspora iraqiensis IQ-H1 AICW01	ABC_Fe_3__transporter_substrate_binding_component	1
6666666_104717_283	Central metabolism	Red	circle	Sciscionella sp. SE31 JALM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104667_5828	Central metabolism	Red	circle	Sciscionella marina DSM 45152 ARAX01	Retron_type_RNA_directed_DNA_polymerase__EC_2.7.7.49_	1
6666666_111163_1851	Central metabolism	Red	circle	Actinopolyspora halophila DSM 43834 AQUI01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_111164_1688	Central metabolism	Red	circle	Actinopolyspora mortivallis DSM 44261 AQZN01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104608_8022	Central metabolism	Red	circle	Saccharopolyspora spinosa NRRL 18395 AEYC01	hypothetical_protein	1
1449976_6_7007	Central metabolism	Red	circle	Kutzneria albida DSM 43870 NZ_CP007155.1	miscellaneous_unknown	2
6666666_104686_5571	Central metabolism	Red	circle	Kutzneria albida NRRL B-24060 JNYH01	Putative_transmembrane_efflux_protein	2
6666666_146874_3671	Central metabolism	Red	circle	Alloactinosynnema sp. L-07 LN850107.1	Branched_chain_amino_acid_ABC_transporter_amino_acid_binding_protein__TC_3.A.1.4.1_	2
6666666_104740_4610	Central metabolism	Red	circle	Actinokineospora enzanensis DSM 44649 ARFV01	Transcriptional_regulator_MarR_family	2
6666666_104721_6160	Central metabolism	Red	circle	Actinokineospora sp. EG49 AYXG01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_148926_32	Central metabolism	Red	circle	Actinokieospora sp CCPR83 LAB	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	3
6666666_104713_2064	Central metabolism	Red	circle	Actinokineospora inagensis DSM 44258 AXWW01	hypothetical_protein	2
6666666_104730_5533	expansion	Gray	circle	Kibdelosporangium sp. MJ126-NF4 CDME01	Transcriptional_regulator_TetR_family	3
6666666_104518_9050	Central metabolism	Red	circle	Rhodococcus rhodnii JOAA01	hypothetical_protein	2
446462_15_5764	Central metabolism	Red	circle	Actinosynnema mirum DSM 43827 NC_013093.1 NC_021252.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_146903_2890	Central metabolism	Red	circle	Pseudonocardia dioxanivorans CB1190 NC_015312.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112811_3214	Central metabolism	Red	circle	Allokutzneria albata JOEF01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_110185_243	expansion	Gray	circle	Corynebacterium ciconiae dsm 44920 AQUW01	acyl_CoA_hydrolase	2
6666666_146891_1583	expansion	Gray	circle	Corynebacterium epidermidicanis strain DSM 45586 CP011541.1	3_hydroxyisobutyrate_dehydrogenase__EC_1.1.1.31_	2
6666666_110142_1582	expansion	Gray	circle	Corynebacterium pyruviciproducens atcc baa-1742 ATBY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_110146_165	expansion	Gray	circle	Corynebacterium glucuronolyticum atcc 51866 ACHF01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_146834_1218	expansion	Gray	circle	Corynebacterium argentoratense DSM 44202 NC_022198.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_110949_1240	expansion	Gray	circle	Corynebacterium Sp. Kpl1989 AXLR01	hypothetical_protein	2
6666666_110945_1240	expansion	Gray	circle	Corynebacterium Sp. Kpl1995 AXLQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_146886_1329	expansion	Gray	circle	Corynebacterium kutscheri strain DSM 20755 NZ_CP011312.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_110181_1951	expansion	Gray	circle	Corynebacterium diphtheriae JRUZ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_146852_1542	expansion	Gray	circle	Corynebacterium diphtheriae NCTC 13129 NC_002935.2	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_110939_870	expansion	Gray	circle	Corynebacterium diphtheriae str. Aberdeen AUZO01	Inner_membrane_protein_translocase_component_YidC_Corynebacterium_paraloge	2
6666666_147099_1529	expansion	Gray	circle	Corynebacterium ulcerans BR-AD22 NC_015683.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_147087_1406	expansion	Gray	circle	Corynebacterium pseudotuberculosis C231 NC_017301.1	FIG00547443_hypothetical_protein	2
6666666_146838_2179	expansion	Gray	circle	Corynebacterium mustelae strain DSM 45274 NZ_CP011542.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_110182_2154	expansion	Gray	circle	Corynebacterium freiburgense dsm 45254 AUAQ01	Phosphate_starvation_inducible_protein_PhoH_predicted_ATPase	2
6666666_110155_1454	expansion	Gray	circle	Corynebacterium durum f0235 AMEM01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_111460_3609	Central metabolism	Red	circle	Nakamurella lactea DSM 19367 AUFT01	PROBABLE_CONSERVED_INTEGRAL_MEMBRANE_PROTEIN	1
6666666_110975_969	Central metabolism	Red	circle	Mycobacterium Sp. Um_Wgj AUWR01	FtsK_SpoIIIE_family_protein	1
6666666_146836_2149	Central metabolism	Red	circle	Mycobacterium sinense strain JDM601 NC_015576.1	Methionine_ABC_transporter_ATP_binding_protein	1
6666666_147042_3124	Central metabolism	Red	circle	Nakamurella multipartita DSM 44233 NC_013235.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104550_6654	Central metabolism	Red	circle	Pseudonocardia autotrophica JNYD01	putative_integral_membrane_protein	1
6666666_112804_1724	Central metabolism	Red	circle	Pseudonocardia sp. P1 ADUJ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104554_963	Central metabolism	Red	circle	Pseudonocardia sp. P2 AEGE01	Hydroxymethylglutaryl_CoA_lyase__EC_4.1.3.4_	2
6666666_104611_3835	Central metabolism	Red	circle	Pseudonocardia asaccharolytica DSM 44247 = NBRC 16224 AUII01	Histidyl_tRNA_synthetase__EC_6.1.1.21_	1
6666666_104736_3504	Central metabolism	Red	circle	Actinomycetospora chiangmaiensis DSM 45062 ARBI01	hypothetical_protein	1
6666666_104596_5025	Central metabolism	Red	circle	Pseudonocardia spinosispora DSM 44797 AUBB01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_104623_3020	Central metabolism	Red	circle	Pseudonocardia acaciae DSM 45401 JIAI01	Enoyl_CoA_hydratase__EC_4.2.1.17_	2
6666666_111162_1791	Central metabolism	Red	circle	Tsukamurella sp. 1534 CAJY01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_111159_2057	Central metabolism	Red	circle	Tsukamurella paurometabola NC_014158.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_111467_1067	Central metabolism	Red	circle	Cryptosporangium arvum DSM 44712 JFBT01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104671_3435	Central metabolism	Red	circle	Frankia sp. Iso899 ATXA01	High_affinity_branched_chain_amino_acid_transport_system_permease_protein_LivH__TC_3.A.1.4.1_	1
6666666_112245_700	Central metabolism	Red	circle	Catenuloplanes japonicus JNXY01	hypothetical_protein	1
6666666_112240_514	Central metabolism	Red	circle	Micromonospora carbonacea JXSX01	Putrescine_transport_ATP_binding_protein_PotA__TC_3.A.1.11.1_	1
6666666_104615_4711	Central metabolism	Red	circle	Micromonospora sp. ATCC 39149 ACES01	Branched_chain_alpha_keto_acid_dehydrogenase_E1_component_alpha_subunit__EC_1.2.4.4____Branched_chain_alpha_keto_acid_dehydrogenase_E1_component_beta_subunit__EC_1.2.4.4_	1
6666666_111466_1663	Central metabolism	Red	circle	Glycomyces sp. NRRL B-16210 JOGR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_111488_2578	Central metabolism	Red	circle	Haloglycomyces albus DSM 45210 AZUQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_111478_3694	Central metabolism	Red	circle	Glycomyces tenuis DSM 44171 ATYW01	Conserved_hypothetical_protein_potentially_related_to_ribose_or_hydroxymethylpyrimidine_metabolism	1
6666666_111489_470	Central metabolism	Red	circle	Glycomyces arizonensis DSM 44726 AXWO01	PROBABLE_CONSERVED_INTEGRAL_MEMBRANE_PROTEIN	1
6666666_112238_1314	Central metabolism	Red	circle	Catelliglobosispora koreensis DSM 44566 ARBL01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_146872_1710	Central metabolism	Red	circle	Actinoplanes sp. SE50_110 NC_017803.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_146850_2097	Central metabolism	Red	circle	Actinoplanes friuliensis DSM 7358 NC_022657.1	protein_of_unknown_function_DUF427	1
649831_6_2063	Central metabolism	Red	circle	Actinoplanes sp. N902-109 NC_021191.1	DNA_directed_RNA_polymerase_beta_subunit__EC_2.7.7.6_	1
6666666_104555_2944	Central metabolism	Red	circle	Actinoplanes globisporus DSM 43857 ARBJ01	Serine_threonine_phosphatase_PPP__EC_3.1.3.16_	2
6666666_104653_4881	Central metabolism	Red	circle	Actinoplanes subtropicus JOJL01	transcriptional_regulator_TetR_family	2
6666666_112234_7548	Central metabolism	Red	circle	Actinoplanes rectilineatus JZKF01	Adenosylmethionine_8_amino_7_oxononanoate_aminotransferase__EC_2.6.1.62_	1
6666666_104594_6736	Central metabolism	Red	circle	Actinoplanes utahensis JRTT01	diguanylate_cyclase_phosphodiesterase__GGDEF___EAL_domains__with_PAS_PAC_sensor_s_	1
6666666_147137_1569	Central metabolism	Red	circle	Actinoplanes missouriensis 431 NC_017093.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104681_3778	Central metabolism	Red	circle	Actinocatenispora sera JOEG01	Fumarate_hydratase_class_II__EC_4.2.1.2_	1
6666666_147080_2479	Central metabolism	Red	circle	Stackebrandtia nassauensis DSM 44728 NC_013947.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
391037_10_3519	Central metabolism	Red	circle	Salinispora arenicola CNS-205 NC_009953.1	3_oxoacyl_acyl_carrier_protein_reductase__EC_1.1.1.100_	1
6666666_104642_4809	Central metabolism	Red	circle	Salinispora arenicola DSM 45545 ARBB01	hypothetical_protein	1
6666666_104577_1510	Central metabolism	Red	circle	Micromonospora sp. CNB394 ARGW01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
648999_10_3901	Central metabolism	Red	circle	Micromonospora sp. L5 NC_014815.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104635_5146	Central metabolism	Red	circle	Micromonospora purpureochromogenes JOEU01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104561_3070	Central metabolism	Red	circle	Micromonospora globosa JNZR01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
644283_11_4407	Central metabolism	Red	circle	Micromonospora aurantiaca ATCC 27029 NC_014391.1	FIG00814408_hypothetical_protein	1
6666666_112252_404	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Micromonospora sp. M42 ACQO01	DNA_polymerase_I__EC_2.7.7.7_	1
6666666_104568_3399	Central metabolism	Red	circle	Micromonospora chokoriensis JOAN01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104628_2352	Central metabolism	Red	circle	Micromonospora parva JNZS01	Hydrolase_alpha_beta_hydrolase_fold_family	1
6666666_104569_2396	Central metabolism	Red	circle	Micromonospora lupini str. Lupac 08 CAIE01	FIG00816406_hypothetical_protein	1
6666666_104582_3929	Central metabolism	Red	circle	Salinispora pacifica DSM 45543 AQZB01	FIG01044618_hypothetical_protein	1
369723_10_3313	Central metabolism	Red	circle	Salinispora tropica CNB-440 NC_009380.1	FIG00815993_hypothetical_protein	1
6666666_104580_1815	Central metabolism	Red	circle	Salinispora tropica CNS416 ARHQ01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_112220_9792	Central metabolism	Red	circle	Dactylosporangium aurantiacum JNYJ01	PROBABLE_SIGNAL_PEPTIDE_PROTEIN	1
6666666_112224_4396	Central metabolism	Red	circle	Verrucosispora maris AB-18-032 NC_0154341	putative_secreted_protein	1
6666666_112249_3445	Central metabolism	Red	circle	Longispora albida DSM 44784 ARBS01	Putative_acetyltransferase	1
6666666_111475_3227	Central metabolism	Red	circle	Modestobacter marinus NC_0179551	CDP_diacylglycerol__glycerol_3_phosphate_3_phosphatidyltransferase__EC_2.7.8.5_	1
6666666_111491_3302	Central metabolism	Red	circle	Geodermatophilaceae bacterium URHA0031 JHVP01	DedA_protein	1
6666666_111461_3888	Central metabolism	Red	circle	Blastococcus sp. URHD0036 JNIK01	hypothetical_protein	1
6666666_111487_3248	Central metabolism	Red	circle	Geodermatophilus obscurus NC_013757.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_111477_2076	Central metabolism	Red	circle	Blastococcus saxobsidens NC_0169431	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_111462_3604	Central metabolism	Red	circle	Candidatus Blastococcus massiliensis AP3 CBYP01	ATP_binding_protein	1
6666666_111465_1241	Central metabolism	Red	circle	Geodermatophilaceae bacterium URHB0048 JNII01	Proposed_peptidoglycan_lipid_II_flippase_MurJ	1
6666666_111486_1742	Central metabolism	Red	circle	Geodermatophilaceae bacterium URHB0062 JHVO01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_111469_267	Central metabolism	Red	circle	Modestobacter sp. KNN45-2b JPMX01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_104375_3060	expansion	Gray	circle	Streptomyces viridochromogenes Tue57 AMLP01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_112794_9721	Central metabolism	Red	circle	Nonomuraea candida JOAG01	hypothetical_protein	2
6666666_112783_2162	Central metabolism	Red	circle	Nonomuraea coxensis DSM 45129 ARBV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_112795_2915	Central metabolism	Red	circle	Streptosporangium amethystogenes JOEQ01	putative_secreted_protein	2
6666666_147088_2932	Central metabolism	Red	circle	Streptosporangium roseum DSM 43021 NC_013595.1	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	2
6666666_112789_7990	Central metabolism	Red	circle	Streptosporangium roseum NRRL B-2638 JOEP01	Transcriptional_regulator_MarR_family	2
6666666_112782_6057	Central metabolism	Red	circle	Microbispora sp. ATCC PTA-5024 AWEV01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_147091_1474	Central metabolism	Red	circle	Thermobispora bispora DSM 43833 NC_014165.1	ABC_type_transporter_permease_components	1
6666666_112787_2732	Central metabolism	Red	circle	Microbispora rosea subsp. nonnitritogenes JNZQ01	UPF0325_protein_YaeH	1
6666666_112791_4280	Central metabolism	Red	circle	Actinomadura flavalba DSM 45200 ARFO01	hypothetical_protein	1
6666666_112800_1694	Central metabolism	Red	circle	Actinomadura atramentaria DSM 43919 ARMS01	hypothetical_protein	1
6666666_112781_189	Central metabolism	Red	circle	Actinomadura madurae LIID-AJ290 AWOO02	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_146851_2909	Central metabolism	Red	circle	Thermomonospora curvata DSM 43183 NC_013510.1	FIG01173588_hypothetical_protein	2
6666666_112788_5496	Central metabolism	Red	circle	Actinomadura oligospora ATCC 43269 JADG01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_105888_731	Central metabolism	Red	circle	Nocardiopsis salina YIM 90010 ANBF01	Oligopeptide_ABC_transporter_permease_protein	1
6666666_105885_3725	Central metabolism	Red	circle	Nocardiopsis xinjiangensis YIM 90004 ANBE01	Indole_3_glycerol_phosphate_synthase__EC_4.1.1.48_	1
6666666_105881_3209	Central metabolism	Red	circle	Nocardiopsis kunsanensis DSM 44524 ANAY01	Threonine_dehydrogenase_and_related_Zn_dependent_dehydrogenases	1
